"","V1","V2","V3"
"218",-492.777544561663,11.251,0.40725
"219",-495.723698017528,12.501,0.40725
"220",-497.965135027656,13.751,0.40725
"221",-499.815541902164,15.001,0.40725
"222",-501.148391629099,16.251,0.40725
"223",-502.215057055116,17.501,0.40725
"224",-502.950140895928,18.751,0.40725
"225",-506.56872045869,0.001,0.4385
"226",-266.207452301838,1.251,0.4385
"227",-410.915721813051,2.501,0.4385
"228",-468.680067338652,3.751,0.4385
"229",-475.660489698697,5.001,0.4385
"230",-479.013959843686,6.251,0.4385
"231",-482.028369293029,7.501,0.4385
"232",-486.110710015863,8.751,0.4385
"233",-490.022072119141,10.001,0.4385
"234",-493.312013528914,11.251,0.4385
"235",-496.004022454509,12.501,0.4385
"236",-497.746379060448,13.751,0.4385
"237",-499.195593552788,15.001,0.4385
"238",-500.248891705495,16.251,0.4385
"239",-501.099433080585,17.501,0.4385
"240",-501.760391687005,18.751,0.4385
"241",-506.56872045869,0.001,0.46975
"242",-278.046661880601,1.251,0.46975
"243",-419.980698421364,2.501,0.46975
"244",-465.727199473127,3.751,0.46975
"245",-476.714413908431,5.001,0.46975
"246",-478.986361983187,6.251,0.46975
"247",-482.484343018928,7.501,0.46975
"248",-486.747349817952,8.751,0.46975
"249",-490.464446730413,10.001,0.46975
"250",-493.384595607725,11.251,0.46975
"251",-495.480129072315,12.501,0.46975
"252",-497.013084787658,13.751,0.46975
"253",-498.219511660843,15.001,0.46975
"254",-499.166391584331,16.251,0.46975
"255",-499.812782807561,17.501,0.46975
"256",-500.364752757652,18.751,0.46975
