"","V1","V2","V3"
"218",-492.761999572485,11.251,0.40725
"219",-495.754412296409,12.501,0.40725
"220",-498.071439860206,13.751,0.40725
"221",-499.744617234886,15.001,0.40725
"222",-501.128452274852,16.251,0.40725
"223",-502.254111249336,17.501,0.40725
"224",-502.97734862449,18.751,0.40725
"225",-506.56872045869,0.001,0.4385
"226",-281.904981769657,1.251,0.4385
"227",-411.012290660422,2.501,0.4385
"228",-468.787494582887,3.751,0.4385
"229",-478.862466409956,5.001,0.4385
"230",-479.007926293319,6.251,0.4385
"231",-482.026748879652,7.501,0.4385
"232",-486.130546396973,8.751,0.4385
"233",-489.963946910569,10.001,0.4385
"234",-493.321851122263,11.251,0.4385
"235",-495.83976927453,12.501,0.4385
"236",-497.78089234697,13.751,0.4385
"237",-499.211703431796,15.001,0.4385
"238",-500.269351275896,16.251,0.4385
"239",-501.120611336193,17.501,0.4385
"240",-501.795243147318,18.751,0.4385
"241",-506.56872045869,0.001,0.46975
"242",-292.058304438581,1.251,0.46975
"243",-420.01555902524,2.501,0.46975
"244",-465.595187236587,3.751,0.46975
"245",-480.968179369714,5.001,0.46975
"246",-478.924535533583,6.251,0.46975
"247",-482.612045560738,7.501,0.46975
"248",-486.783602629658,8.751,0.46975
"249",-490.568550378037,10.001,0.46975
"250",-493.283710007743,11.251,0.46975
"251",-495.444363856751,12.501,0.46975
"252",-497.012289258133,13.751,0.46975
"253",-498.254498206917,15.001,0.46975
"254",-499.127211022413,16.251,0.46975
"255",-499.755933367502,17.501,0.46975
"256",-500.334102365097,18.751,0.46975
