"","V1","V2","V3"
"1",-506.56872045869,0.001,0.001
"2",-506.56872045869,1.251,0.001
"3",-506.56872045869,2.501,0.001
"4",-506.56872045869,3.751,0.001
"5",-506.56872045869,5.001,0.001
"6",-506.56872045869,6.251,0.001
"7",-506.56872045869,7.501,0.001
"8",-506.56872045869,8.751,0.001
"9",-506.56872045869,10.001,0.001
"10",-506.56872045869,11.251,0.001
"11",-506.56872045869,12.501,0.001
"12",-506.56872045869,13.751,0.001
"13",-506.56872045869,15.001,0.001
"14",-506.56872045869,16.251,0.001
"15",-506.56872045869,17.501,0.001
"16",-506.56872045869,18.751,0.001
"17",-506.56872045869,0.001,0.03225
"18",-506.56872045869,1.251,0.03225
"19",-506.56872045869,2.501,0.03225
"20",-506.56872045869,3.751,0.03225
"21",-506.56872045869,5.001,0.03225
"22",-506.56872045869,6.251,0.03225
"23",-506.56872045869,7.501,0.03225
"24",-337.240887251452,8.751,0.03225
"25",-289.090654667545,10.001,0.03225
"26",-271.264339463478,11.251,0.03225
"27",-255.468960731249,12.501,0.03225
"28",-255.919883701137,13.751,0.03225
"29",-261.644543466684,15.001,0.03225
"30",-272.872812980615,16.251,0.03225
"31",-286.128480480339,17.501,0.03225
"32",-300.951087572885,18.751,0.03225
"33",-506.56872045869,0.001,0.0635
"34",-506.56872045869,1.251,0.0635
"35",-506.56872045869,2.501,0.0635
"36",-506.56872045869,3.751,0.0635
"37",-303.596334362953,5.001,0.0635
"38",-256.849672588147,6.251,0.0635
"39",-260.49156117046,7.501,0.0635
"40",-284.668958966147,8.751,0.0635
"41",-308.86897492371,10.001,0.0635
"42",-337.917333224765,11.251,0.0635
"43",-367.046404177529,12.501,0.0635
"44",-389.636710970915,13.751,0.0635
"45",-406.098861347455,15.001,0.0635
"46",-422.597912961344,16.251,0.0635
"47",-438.416789103574,17.501,0.0635
"48",-448.537159940386,18.751,0.0635
"49",-506.56872045869,0.001,0.09475
"50",-506.56872045869,1.251,0.09475
"51",-506.56872045869,2.501,0.09475
"52",-272.68784844773,3.751,0.09475
"53",-260.642160318446,5.001,0.09475
"54",-298.125653055885,6.251,0.09475
"55",-337.138040954731,7.501,0.09475
"56",-382.203722217291,8.751,0.09475
"57",-405.065314528167,10.001,0.09475
"58",-428.544349780457,11.251,0.09475
"59",-447.410659227862,12.501,0.09475
"60",-462.209230460872,13.751,0.09475
"61",-469.292843604361,15.001,0.09475
"62",-478.155857063576,16.251,0.09475
"63",-480.593639923856,17.501,0.09475
"64",-482.896413473911,18.751,0.09475
"65",-506.56872045869,0.001,0.126
"66",-506.56872045869,1.251,0.126
"67",-306.805022351045,2.501,0.126
"68",-260.67273298223,3.751,0.126
"69",-309.099643107852,5.001,0.126
"70",-365.858832171002,6.251,0.126
"71",-403.590534409033,7.501,0.126
"72",-434.136271738828,8.751,0.126
"73",-455.096941259776,10.001,0.126
"74",-468.065617994364,11.251,0.126
"75",-477.70239561519,12.501,0.126
"76",-481.101449854491,13.751,0.126
"77",-484.03821804906,15.001,0.126
"78",-486.85131798564,16.251,0.126
"79",-487.248546613311,17.501,0.126
"80",-487.140967193317,18.751,0.126
"81",-506.56872045869,0.001,0.15725
"82",-506.56872045869,1.251,0.15725
"83",-259.80054849374,2.501,0.15725
"84",-297.106910220839,3.751,0.15725
"85",-364.946031439357,5.001,0.15725
"86",-410.271630325682,6.251,0.15725
"87",-449.139179354875,7.501,0.15725
"88",-464.338044847161,8.751,0.15725
"89",-476.48039087311,10.001,0.15725
"90",-480.509586804368,11.251,0.15725
"91",-483.958290820573,12.501,0.15725
"92",-489.468619419291,13.751,0.15725
"93",-486.350380468952,15.001,0.15725
"94",-486.493901576923,16.251,0.15725
"95",-487.068209723679,17.501,0.15725
"96",-487.740674808073,18.751,0.15725
"97",-506.56872045869,0.001,0.1885
"98",-397.879013320081,1.251,0.1885
"99",-261.334208782188,2.501,0.1885
"100",-335.98584749172,3.751,0.1885
"101",-401.398375424633,5.001,0.1885
"102",-445.205969954006,6.251,0.1885
"103",-466.305296929845,7.501,0.1885
"104",-477.058876414744,8.751,0.1885
"105",-481.378340945141,10.001,0.1885
"106",-485.686162086609,11.251,0.1885
"107",-485.604426483807,12.501,0.1885
"108",-485.802146991785,13.751,0.1885
"109",-486.541369017576,15.001,0.1885
"110",-487.733404355253,16.251,0.1885
"111",-489.562843242179,17.501,0.1885
"112",-491.589767609636,18.751,0.1885
"113",-506.56872045869,0.001,0.21975
"114",-354.029676944215,1.251,0.21975
"115",-285.722758285375,2.501,0.21975
"116",-377.973346232846,3.751,0.21975
"117",-429.211968514229,5.001,0.21975
"118",-463.264776971539,6.251,0.21975
"119",-475.725149797089,7.501,0.21975
"120",-480.702568847519,8.751,0.21975
"121",-486.886057093364,10.001,0.21975
"122",-484.710614662294,11.251,0.21975
"123",-485.419795763797,12.501,0.21975
"124",-486.672868855137,13.751,0.21975
"125",-488.47700452647,15.001,0.21975
"126",-491.194884799781,16.251,0.21975
"127",-493.665219165677,17.501,0.21975
"128",-496.670770180269,18.751,0.21975
"129",-506.56872045869,0.001,0.251
"130",-313.166357050927,1.251,0.251
"131",-308.182378042901,2.501,0.251
"132",-399.014220752748,3.751,0.251
"133",-449.492601993223,5.001,0.251
"134",-473.193645669573,6.251,0.251
"135",-478.87331318959,7.501,0.251
"136",-484.877183504956,8.751,0.251
"137",-483.94481291825,10.001,0.251
"138",-484.7688296741,11.251,0.251
"139",-486.605766581405,12.501,0.251
"140",-489.042998457884,13.751,0.251
"141",-492.113363302149,15.001,0.251
"142",-494.935596001233,16.251,0.251
"143",-497.686827604032,17.501,0.251
"144",-500.628278866134,18.751,0.251
"145",-506.56872045869,0.001,0.28225
"146",-286.231519156059,1.251,0.28225
"147",-334.632300735904,2.501,0.28225
"148",-419.340690299604,3.751,0.28225
"149",-462.892635113389,5.001,0.28225
"150",-475.53735890472,6.251,0.28225
"151",-481.36950419279,7.501,0.28225
"152",-483.066431505539,8.751,0.28225
"153",-483.986603307485,10.001,0.28225
"154",-485.991052855834,11.251,0.28225
"155",-488.72565734448,12.501,0.28225
"156",-492.198006692167,13.751,0.28225
"157",-495.271988817731,15.001,0.28225
"158",-498.433886732719,16.251,0.28225
"159",-500.923464839488,17.501,0.28225
"160",-503.199595665193,18.751,0.28225
"161",-506.56872045869,0.001,0.3135
"162",-266.638351472055,1.251,0.3135
"163",-359.560601059052,2.501,0.3135
"164",-435.766390389004,3.751,0.3135
"165",-474.011758421825,5.001,0.3135
"166",-477.349115394067,6.251,0.3135
"167",-482.018848077768,7.501,0.3135
"168",-482.760002074214,8.751,0.3135
"169",-484.761275882491,10.001,0.3135
"170",-487.747556254005,11.251,0.3135
"171",-491.386157203602,12.501,0.3135
"172",-494.814369099937,13.751,0.3135
"173",-497.84477761418,15.001,0.3135
"174",-500.554564108683,16.251,0.3135
"175",-502.638046654806,17.501,0.3135
"176",-504.258953662783,18.751,0.3135
"177",-506.56872045869,0.001,0.34475
"178",-261.146670687663,1.251,0.34475
"179",-385.31122700391,2.501,0.34475
"180",-449.421980581789,3.751,0.34475
"181",-472.211004731509,5.001,0.34475
"182",-479.162162357882,6.251,0.34475
"183",-481.325947618465,7.501,0.34475
"184",-483.02285196253,8.751,0.34475
"185",-486.093897718911,10.001,0.34475
"186",-489.996362284552,11.251,0.34475
"187",-493.521461647686,12.501,0.34475
"188",-496.737383486318,13.751,0.34475
"189",-499.319528613253,15.001,0.34475
"190",-501.437555298113,16.251,0.34475
"191",-503.099955777871,17.501,0.34475
"192",-504.449911608016,18.751,0.34475
"193",-506.56872045869,0.001,0.376
"194",-264.949812437825,1.251,0.376
"195",-394.475822313007,2.501,0.376
"196",-456.991777835764,3.751,0.376
"197",-473.487346036026,5.001,0.376
"198",-484.621490659882,6.251,0.376
"199",-481.269584713635,7.501,0.376
"200",-484.11896646996,8.751,0.376
"201",-487.759291320076,10.001,0.376
"202",-491.635178491559,11.251,0.376
"203",-494.843142700784,12.501,0.376
"204",-497.768054844552,13.751,0.376
"205",-499.965113366269,15.001,0.376
"206",-501.621306544427,16.251,0.376
"207",-502.953809961552,17.501,0.376
"208",-503.935234180226,18.751,0.376
"209",-506.56872045869,0.001,0.40725
"210",-279.057303016977,1.251,0.40725
"211",-406.054757132916,2.501,0.40725
"212",-463.89709838041,3.751,0.40725
"213",-474.555059406283,5.001,0.40725
"214",-479.58894388906,6.251,0.40725
"215",-481.557586147695,7.501,0.40725
"216",-485.130354883842,8.751,0.40725
"217",-489.196499882441,10.001,0.40725
