"","V1","V2","V3"
"218",-492.775033774037,11.251,0.40725
"219",-495.729916913985,12.501,0.40725
"220",-497.996879715926,13.751,0.40725
"221",-499.758683273472,15.001,0.40725
"222",-501.122558943452,16.251,0.40725
"223",-502.22117065586,17.501,0.40725
"224",-503.013678693026,18.751,0.40725
"225",-506.56872045869,0.001,0.4385
"226",-263.517867550936,1.251,0.4385
"227",-411.112140744448,2.501,0.4385
"228",-469.221018713314,3.751,0.4385
"229",-479.833809702658,5.001,0.4385
"230",-479.182662440541,6.251,0.4385
"231",-482.055436839514,7.501,0.4385
"232",-485.99809569772,8.751,0.4385
"233",-490.19221618642,10.001,0.4385
"234",-493.335593272539,11.251,0.4385
"235",-495.819037812456,12.501,0.4385
"236",-497.698257704692,13.751,0.4385
"237",-499.212437152835,15.001,0.4385
"238",-500.217318836678,16.251,0.4385
"239",-501.069934693751,17.501,0.4385
"240",-501.722661764737,18.751,0.4385
"241",-506.56872045869,0.001,0.46975
"242",-269.369117687703,1.251,0.46975
"243",-419.93723293419,2.501,0.46975
"244",-465.804411434937,3.751,0.46975
"245",-476.527263141008,5.001,0.46975
"246",-478.938448793441,6.251,0.46975
"247",-482.579954849403,7.501,0.46975
"248",-486.705250939137,8.751,0.46975
"249",-490.527211589485,10.001,0.46975
"250",-493.233500667166,11.251,0.46975
"251",-495.403807367889,12.501,0.46975
"252",-497.014160565789,13.751,0.46975
"253",-498.194151606518,15.001,0.46975
"254",-499.165228518626,16.251,0.46975
"255",-499.766095940286,17.501,0.46975
"256",-500.335204464686,18.751,0.46975
