"","V1","V2","V3"
"218",-492.768777295098,11.251,0.40725
"219",-495.778322595488,12.501,0.40725
"220",-498.027039186527,13.751,0.40725
"221",-499.76255223689,15.001,0.40725
"222",-501.199240801982,16.251,0.40725
"223",-502.179331401838,17.501,0.40725
"224",-503.052118171966,18.751,0.40725
"225",-506.56872045869,0.001,0.4385
"226",-292.886724341899,1.251,0.4385
"227",-419.595068528389,2.501,0.4385
"228",-464.877224175288,3.751,0.4385
"229",-479.38186813495,5.001,0.4385
"230",-479.107764533022,6.251,0.4385
"231",-482.020981934439,7.501,0.4385
"232",-486.093538904148,8.751,0.4385
"233",-490.069444798496,10.001,0.4385
"234",-493.373677593276,11.251,0.4385
"235",-495.827677783012,12.501,0.4385
"236",-497.757658532135,13.751,0.4385
"237",-499.121283012123,15.001,0.4385
"238",-500.266550091686,16.251,0.4385
"239",-501.109667361677,17.501,0.4385
"240",-501.827013430909,18.751,0.4385
"241",-506.56872045869,0.001,0.46975
"242",-301.747344764791,1.251,0.46975
"243",-427.157299802866,2.501,0.46975
"244",-465.159045002093,3.751,0.46975
"245",-480.445552808766,5.001,0.46975
"246",-478.927561106132,6.251,0.46975
"247",-482.572097442566,7.501,0.46975
"248",-486.726793736822,8.751,0.46975
"249",-490.468625018497,10.001,0.46975
"250",-493.459399676564,11.251,0.46975
"251",-495.49724662654,12.501,0.46975
"252",-497.055808436137,13.751,0.46975
"253",-498.262877720937,15.001,0.46975
"254",-499.075337260456,16.251,0.46975
"255",-499.797853766956,17.501,0.46975
"256",-500.418627539523,18.751,0.46975
