"","V1","V2","V3"
"218",-492.781543769397,11.251,0.40725
"219",-495.764102495396,12.501,0.40725
"220",-498.011279628982,13.751,0.40725
"221",-499.804858138158,15.001,0.40725
"222",-501.193969141542,16.251,0.40725
"223",-502.213741436433,17.501,0.40725
"224",-502.9665060439,18.751,0.40725
"225",-506.56872045869,0.001,0.4385
"226",-259.000319236919,1.251,0.4385
"227",-411.01511007848,2.501,0.4385
"228",-468.243935907508,3.751,0.4385
"229",-475.524389365668,5.001,0.4385
"230",-479.128897055066,6.251,0.4385
"231",-482.006890123816,7.501,0.4385
"232",-486.115650764291,8.751,0.4385
"233",-490.003016843853,10.001,0.4385
"234",-493.367386081952,11.251,0.4385
"235",-495.841482559176,12.501,0.4385
"236",-497.786212922465,13.751,0.4385
"237",-499.178984925958,15.001,0.4385
"238",-500.338214662511,16.251,0.4385
"239",-501.117256540441,17.501,0.4385
"240",-501.697089774057,18.751,0.4385
"241",-506.56872045869,0.001,0.46975
"242",-273.508678783783,1.251,0.46975
"243",-420.1126455663,2.501,0.46975
"244",-465.925309108394,3.751,0.46975
"245",-481.193447936729,5.001,0.46975
"246",-478.919410113401,6.251,0.46975
"247",-482.654668054294,7.501,0.46975
"248",-486.833524411437,8.751,0.46975
"249",-490.563690300106,10.001,0.46975
"250",-493.359345896189,11.251,0.46975
"251",-495.492793693265,12.501,0.46975
"252",-497.107948358835,13.751,0.46975
"253",-498.226298662679,15.001,0.46975
"254",-499.087144930508,16.251,0.46975
"255",-499.883398636414,17.501,0.46975
"256",-500.345314350199,18.751,0.46975
