"","V1","V2","V3"
"218",-492.74582444547,11.251,0.40725
"219",-495.707745825944,12.501,0.40725
"220",-498.080116622029,13.751,0.40725
"221",-499.799618290848,15.001,0.40725
"222",-501.146493535787,16.251,0.40725
"223",-502.209573965843,17.501,0.40725
"224",-502.963405993284,18.751,0.40725
"225",-506.56872045869,0.001,0.4385
"226",-285.667264194393,1.251,0.4385
"227",-422.038829121117,2.501,0.4385
"228",-471.426394897853,3.751,0.4385
"229",-475.506070597025,5.001,0.4385
"230",-479.098912115988,6.251,0.4385
"231",-481.988785722162,7.501,0.4385
"232",-485.98404655555,8.751,0.4385
"233",-490.107435677313,10.001,0.4385
"234",-493.328809263255,11.251,0.4385
"235",-495.857624101483,12.501,0.4385
"236",-497.748102130436,13.751,0.4385
"237",-499.199436974223,15.001,0.4385
"238",-500.260256544991,16.251,0.4385
"239",-501.103817473054,17.501,0.4385
"240",-501.738260549777,18.751,0.4385
"241",-506.56872045869,0.001,0.46975
"242",-293.918560883302,1.251,0.46975
"243",-429.846164433944,2.501,0.46975
"244",-467.886265728417,3.751,0.46975
"245",-476.73166737641,5.001,0.46975
"246",-478.875960737184,6.251,0.46975
"247",-482.510433795931,7.501,0.46975
"248",-486.740393373154,8.751,0.46975
"249",-490.550998287384,10.001,0.46975
"250",-493.402540022963,11.251,0.46975
"251",-495.490782908968,12.501,0.46975
"252",-497.079511635761,13.751,0.46975
"253",-498.25441815083,15.001,0.46975
"254",-499.119159034886,16.251,0.46975
"255",-499.764990594349,17.501,0.46975
"256",-500.40636276161,18.751,0.46975
