"","V1","V2","V3"
"218",-492.773599227219,11.251,0.40725
"219",-495.749442105057,12.501,0.40725
"220",-498.062317068247,13.751,0.40725
"221",-499.712214687847,15.001,0.40725
"222",-501.166543025051,16.251,0.40725
"223",-502.217070949893,17.501,0.40725
"224",-503.04496390162,18.751,0.40725
"225",-506.56872045869,0.001,0.4385
"226",-257.567132953409,1.251,0.4385
"227",-411.049397036651,2.501,0.4385
"228",-469.83386874952,3.751,0.4385
"229",-475.595206741749,5.001,0.4385
"230",-479.053028031953,6.251,0.4385
"231",-481.986833366373,7.501,0.4385
"232",-486.127783360653,8.751,0.4385
"233",-490.117313055887,10.001,0.4385
"234",-493.320226105987,11.251,0.4385
"235",-495.90594666695,12.501,0.4385
"236",-497.754379792147,13.751,0.4385
"237",-499.206661148571,15.001,0.4385
"238",-500.218010308435,16.251,0.4385
"239",-501.190599299335,17.501,0.4385
"240",-501.706682142808,18.751,0.4385
"241",-506.56872045869,0.001,0.46975
"242",-272.686890833202,1.251,0.46975
"243",-419.94126337747,2.501,0.46975
"244",-465.660675627808,3.751,0.46975
"245",-476.776078135652,5.001,0.46975
"246",-478.939898921829,6.251,0.46975
"247",-482.479733231436,7.501,0.46975
"248",-486.762528006232,8.751,0.46975
"249",-490.406696875329,10.001,0.46975
"250",-493.346093503347,11.251,0.46975
"251",-495.496009722256,12.501,0.46975
"252",-496.95476241188,13.751,0.46975
"253",-498.206554524106,15.001,0.46975
"254",-499.127135215908,16.251,0.46975
"255",-499.86527433609,17.501,0.46975
"256",-500.271528521497,18.751,0.46975
