"","V1","V2","V3"
"218",-492.84814957289,11.251,0.40725
"219",-495.819120289244,12.501,0.40725
"220",-497.985907054516,13.751,0.40725
"221",-499.883547493112,15.001,0.40725
"222",-501.184691640687,16.251,0.40725
"223",-502.231843021874,17.501,0.40725
"224",-503.048353848559,18.751,0.40725
"225",-506.56872045869,0.001,0.4385
"226",-294.625612117845,1.251,0.4385
"227",-431.960952850562,2.501,0.4385
"228",-480.841393278087,3.751,0.4385
"229",-482.862945635286,5.001,0.4385
"230",-479.090373254957,6.251,0.4385
"231",-482.021450575782,7.501,0.4385
"232",-486.097659254821,8.751,0.4385
"233",-490.07715589217,10.001,0.4385
"234",-493.373765400239,11.251,0.4385
"235",-495.860975086415,12.501,0.4385
"236",-497.777982139669,13.751,0.4385
"237",-499.158270253367,15.001,0.4385
"238",-500.243909098816,16.251,0.4385
"239",-501.195466342583,17.501,0.4385
"240",-501.788950790449,18.751,0.4385
"241",-506.56872045869,0.001,0.46975
"242",-307.441414525004,1.251,0.46975
"243",-439.722985442057,2.501,0.46975
"244",-476.001627310653,3.751,0.46975
"245",-481.940828498494,5.001,0.46975
"246",-478.995249317025,6.251,0.46975
"247",-482.732886134369,7.501,0.46975
"248",-486.798139233731,8.751,0.46975
"249",-490.534128117721,10.001,0.46975
"250",-493.364057170573,11.251,0.46975
"251",-495.377805108046,12.501,0.46975
"252",-497.013880905624,13.751,0.46975
"253",-498.177195386175,15.001,0.46975
"254",-499.149250701479,16.251,0.46975
"255",-499.72132004827,17.501,0.46975
"256",-500.387888660773,18.751,0.46975
