"","V1","V2","V3"
"383",-552.620422318571,7.76,0.03225
"384",-552.620422318571,7.885,0.03225
"385",-552.620422318571,8.01,0.03225
"386",-552.620422318571,8.135,0.03225
"387",-552.620422318571,8.26,0.03225
"388",-385.86881893575,8.385,0.03225
"389",-552.620422318571,8.51,0.03225
"390",-552.620422318571,8.635,0.03225
"391",-552.620422318571,8.76,0.03225
"392",-348.751990198469,8.885,0.03225
"393",-336.901285396461,9.01,0.03225
"394",-345.7519958194,9.135,0.03225
"395",-344.785425912447,9.26,0.03225
"396",-315.775694965591,9.385,0.03225
"397",-322.809134715623,9.51,0.03225
"398",-332.244244021391,9.635,0.03225
"399",-313.609411939138,9.76,0.03225
"400",-318.286914695453,9.885,0.03225
"401",-552.620422318571,0.01,0.0400625
"402",-552.620422318571,0.135,0.0400625
"403",-552.620422318571,0.26,0.0400625
"404",-552.620422318571,0.385,0.0400625
"405",-552.620422318571,0.51,0.0400625
"406",-552.620422318571,0.635,0.0400625
"407",-552.620422318571,0.76,0.0400625
"408",-552.620422318571,0.885,0.0400625
"409",-552.620422318571,1.01,0.0400625
"410",-552.620422318571,1.135,0.0400625
"411",-552.620422318571,1.26,0.0400625
"412",-552.620422318571,1.385,0.0400625
"413",-552.620422318571,1.51,0.0400625
"414",-552.620422318571,1.635,0.0400625
"415",-552.620422318571,1.76,0.0400625
"416",-552.620422318571,1.885,0.0400625
"417",-552.620422318571,2.01,0.0400625
"418",-552.620422318571,2.135,0.0400625
"419",-552.620422318571,2.26,0.0400625
"420",-552.620422318571,2.385,0.0400625
"421",-552.620422318571,2.51,0.0400625
"422",-552.620422318571,2.635,0.0400625
"423",-552.620422318571,2.76,0.0400625
"424",-552.620422318571,2.885,0.0400625
"425",-552.620422318571,3.01,0.0400625
"426",-552.620422318571,3.135,0.0400625
"427",-552.620422318571,3.26,0.0400625
"428",-552.620422318571,3.385,0.0400625
"429",-552.620422318571,3.51,0.0400625
"430",-552.620422318571,3.635,0.0400625
"431",-552.620422318571,3.76,0.0400625
"432",-552.620422318571,3.885,0.0400625
"433",-552.620422318571,4.01,0.0400625
"434",-552.620422318571,4.135,0.0400625
"435",-552.620422318571,4.26,0.0400625
"436",-552.620422318571,4.385,0.0400625
"437",-552.620422318571,4.51,0.0400625
"438",-552.620422318571,4.635,0.0400625
"439",-552.620422318571,4.76,0.0400625
"440",-552.620422318571,4.885,0.0400625
"441",-552.620422318571,5.01,0.0400625
"442",-552.620422318571,5.135,0.0400625
"443",-552.620422318571,5.26,0.0400625
"444",-552.620422318571,5.385,0.0400625
"445",-552.620422318571,5.51,0.0400625
"446",-552.620422318571,5.635,0.0400625
"447",-552.620422318571,5.76,0.0400625
"448",-552.620422318571,5.885,0.0400625
"449",-552.620422318571,6.01,0.0400625
"450",-552.620422318571,6.135,0.0400625
"451",-552.620422318571,6.26,0.0400625
"452",-415.353519416779,6.385,0.0400625
"453",-552.620422318571,6.51,0.0400625
"454",-552.620422318571,6.635,0.0400625
"455",-552.620422318571,6.76,0.0400625
"456",-552.620422318571,6.885,0.0400625
"457",-552.620422318571,7.01,0.0400625
"458",-343.624704179428,7.135,0.0400625
"459",-346.533258371185,7.26,0.0400625
"460",-337.695574873699,7.385,0.0400625
"461",-330.405810033273,7.51,0.0400625
"462",-343.915480648467,7.635,0.0400625
"463",-552.620422318571,7.76,0.0400625
"464",-552.620422318571,7.885,0.0400625
"465",-310.770909960187,8.01,0.0400625
"466",-324.022820114858,8.135,0.0400625
"467",-325.814947498647,8.26,0.0400625
"468",-313.934828031931,8.385,0.0400625
"469",-298.895193681705,8.51,0.0400625
"470",-304.389155727296,8.635,0.0400625
"471",-291.820575257566,8.76,0.0400625
"472",-290.145737079454,8.885,0.0400625
"473",-288.914557404663,9.01,0.0400625
"474",-295.971391646272,9.135,0.0400625
"475",-284.084990270261,9.26,0.0400625
"476",-280.696430941597,9.385,0.0400625
"477",-280.608740124622,9.51,0.0400625
"478",-278.972881827609,9.635,0.0400625
"479",-274.828972299615,9.76,0.0400625
"480",-276.291912084155,9.885,0.0400625
"481",-552.620422318571,0.01,0.047875
"482",-552.620422318571,0.135,0.047875
"483",-552.620422318571,0.26,0.047875
"484",-552.620422318571,0.385,0.047875
"485",-552.620422318571,0.51,0.047875
"486",-552.620422318571,0.635,0.047875
"487",-552.620422318571,0.76,0.047875
"488",-552.620422318571,0.885,0.047875
"489",-552.620422318571,1.01,0.047875
"490",-552.620422318571,1.135,0.047875
"491",-552.620422318571,1.26,0.047875
"492",-552.620422318571,1.385,0.047875
"493",-552.620422318571,1.51,0.047875
"494",-552.620422318571,1.635,0.047875
"495",-552.620422318571,1.76,0.047875
"496",-552.620422318571,1.885,0.047875
"497",-552.620422318571,2.01,0.047875
"498",-552.620422318571,2.135,0.047875
"499",-552.620422318571,2.26,0.047875
"500",-552.620422318571,2.385,0.047875
"501",-552.620422318571,2.51,0.047875
"502",-552.620422318571,2.635,0.047875
"503",-552.620422318571,2.76,0.047875
"504",-552.620422318571,2.885,0.047875
"505",-552.620422318571,3.01,0.047875
"506",-552.620422318571,3.135,0.047875
"507",-552.620422318571,3.26,0.047875
"508",-552.620422318571,3.385,0.047875
"509",-552.620422318571,3.51,0.047875
"510",-552.620422318571,3.635,0.047875
"511",-552.620422318571,3.76,0.047875
"512",-552.620422318571,3.885,0.047875
"513",-552.620422318571,4.01,0.047875
"514",-552.620422318571,4.135,0.047875
"515",-552.620422318571,4.26,0.047875
"516",-552.620422318571,4.385,0.047875
"517",-552.620422318571,4.51,0.047875
"518",-552.620422318571,4.635,0.047875
"519",-552.620422318571,4.76,0.047875
"520",-552.620422318571,4.885,0.047875
"521",-552.620422318571,5.01,0.047875
"522",-552.620422318571,5.135,0.047875
"523",-552.620422318571,5.26,0.047875
"524",-422.098255285259,5.385,0.047875
"525",-552.620422318571,5.51,0.047875
"526",-552.620422318571,5.635,0.047875
"527",-376.131264409795,5.76,0.047875
"528",-369.965250069265,5.885,0.047875
"529",-552.620422318571,6.01,0.047875
"530",-331.533760865547,6.135,0.047875
"531",-341.628918384094,6.26,0.047875
"532",-340.357275549614,6.385,0.047875
"533",-332.658522902924,6.51,0.047875
"534",-329.281750106778,6.635,0.047875
"535",-323.462967400812,6.76,0.047875
"536",-313.614357350851,6.885,0.047875
"537",-308.630065508743,7.01,0.047875
"538",-309.521357541757,7.135,0.047875
"539",-295.965876266081,7.26,0.047875
"540",-294.526258294267,7.385,0.047875
"541",-295.807262260556,7.51,0.047875
"542",-279.938888284362,7.635,0.047875
"543",-287.090961526877,7.76,0.047875
"544",-280.230036251385,7.885,0.047875
"545",-279.129001168477,8.01,0.047875
"546",-275.976969496041,8.135,0.047875
"547",-277.208810627728,8.26,0.047875
"548",-272.809320104934,8.385,0.047875
"549",-273.030724004084,8.51,0.047875
"550",-272.366289840294,8.635,0.047875
"551",-271.875775273083,8.76,0.047875
"552",-270.991455288603,8.885,0.047875
"553",-270.87875465909,9.01,0.047875
"554",-272.1201667147,9.135,0.047875
"555",-270.734475379272,9.26,0.047875
"556",-271.82522231729,9.385,0.047875
"557",-272.30811590474,9.51,0.047875
"558",-272.907490516479,9.635,0.047875
"559",-274.002823192096,9.76,0.047875
"560",-275.614653936319,9.885,0.047875
"561",-552.620422318571,0.01,0.0556875
"562",-552.620422318571,0.135,0.0556875
"563",-552.620422318571,0.26,0.0556875
"564",-552.620422318571,0.385,0.0556875
"565",-552.620422318571,0.51,0.0556875
"566",-552.620422318571,0.635,0.0556875
"567",-552.620422318571,0.76,0.0556875
"568",-552.620422318571,0.885,0.0556875
"569",-552.620422318571,1.01,0.0556875
"570",-552.620422318571,1.135,0.0556875
"571",-552.620422318571,1.26,0.0556875
"572",-552.620422318571,1.385,0.0556875
"573",-552.620422318571,1.51,0.0556875
"574",-552.620422318571,1.635,0.0556875
"575",-552.620422318571,1.76,0.0556875
"576",-552.620422318571,1.885,0.0556875
"577",-552.620422318571,2.01,0.0556875
"578",-552.620422318571,2.135,0.0556875
"579",-552.620422318571,2.26,0.0556875
"580",-552.620422318571,2.385,0.0556875
"581",-552.620422318571,2.51,0.0556875
"582",-552.620422318571,2.635,0.0556875
"583",-552.620422318571,2.76,0.0556875
"584",-552.620422318571,2.885,0.0556875
"585",-552.620422318571,3.01,0.0556875
"586",-552.620422318571,3.135,0.0556875
"587",-552.620422318571,3.26,0.0556875
"588",-552.620422318571,3.385,0.0556875
"589",-552.620422318571,3.51,0.0556875
"590",-552.620422318571,3.635,0.0556875
"591",-552.620422318571,3.76,0.0556875
"592",-552.620422318571,3.885,0.0556875
"593",-552.620422318571,4.01,0.0556875
"594",-552.620422318571,4.135,0.0556875
"595",-552.620422318571,4.26,0.0556875
"596",-416.431631216037,4.385,0.0556875
"597",-552.620422318571,4.51,0.0556875
"598",-418.014607838003,4.635,0.0556875
"599",-410.694187634202,4.76,0.0556875
"600",-387.747058670303,4.885,0.0556875
"601",-552.620422318571,5.01,0.0556875
"602",-365.521527147187,5.135,0.0556875
"603",-340.397395084727,5.26,0.0556875
"604",-345.724113461251,5.385,0.0556875
"605",-344.535257113079,5.51,0.0556875
"606",-336.02042635497,5.635,0.0556875
"607",-320.909836768932,5.76,0.0556875
"608",-329.419793477011,5.885,0.0556875
"609",-308.823807464281,6.01,0.0556875
"610",-300.895865523157,6.135,0.0556875
"611",-299.430974336573,6.26,0.0556875
"612",-291.980744709395,6.385,0.0556875
"613",-288.021721746397,6.51,0.0556875
"614",-284.236808020759,6.635,0.0556875
"615",-280.676230640991,6.76,0.0556875
"616",-278.376785871565,6.885,0.0556875
"617",-277.050152983556,7.01,0.0556875
"618",-274.642979950971,7.135,0.0556875
"619",-274.651584413645,7.26,0.0556875
"620",-272.619856364026,7.385,0.0556875
"621",-269.773262201756,7.51,0.0556875
"622",-269.522443014649,7.635,0.0556875
"623",-270.227249624178,7.76,0.0556875
